user_id,time
24381,2020-11-19 12:00:00
13709,2020-11-06 17:00:00
21728,2020-11-10 18:00:00
17869,2020-11-03 18:00:00
21581,2020-11-30 12:00:00
12180,2020-11-24 15:00:00
13368,2020-11-23 19:00:00
21534,2020-11-30 19:00:00
24552,2020-11-09 13:00:00
17883,2020-11-10 15:00:00
12325,2020-11-30 16:00:00
11810,2020-11-02 16:00:00
19896,2020-11-27 16:00:00
10099,2020-11-28 17:00:00
14986,2020-11-29 14:00:00
12539,2020-11-09 15:00:00
14968,2020-11-09 11:00:00
13430,2020-11-26 11:00:00
24820,2020-11-08 16:00:00
20305,2020-11-26 11:00:00
19594,2020-11-30 19:00:00
22539,2020-11-26 16:00:00
24403,2020-11-12 11:00:00
16254,2020-11-09 12:00:00
17633,2020-11-02 18:00:00
11652,2020-11-17 11:00:00
14599,2020-11-13 13:00:00
24779,2020-11-10 18:00:00
12443,2020-11-04 18:00:00
14555,2020-11-05 23:00:00
13570,2020-11-25 22:00:00
13549,2020-11-30 21:00:00
16937,2020-11-19 19:00:00
23402,2020-11-30 11:00:00
16264,2020-11-11 22:00:00
12056,2020-11-29 15:00:00
22471,2020-11-18 12:00:00
16597,2020-11-09 13:00:00
11387,2020-11-09 13:00:00
13575,2020-11-17 16:00:00
15040,2020-11-10 13:00:00
12703,2020-11-13 19:00:00
18932,2020-11-05 13:00:00
14311,2020-11-13 19:00:00
18410,2020-11-18 11:00:00
13596,2020-11-05 12:00:00
15671,2020-11-06 14:00:00
23545,2020-11-25 22:00:00
16853,2020-11-19 19:00:00
15302,2020-11-25 13:00:00
18967,2020-11-23 16:00:00
14127,2020-11-24 21:00:00
24152,2020-11-10 21:00:00
22951,2020-11-09 16:00:00
12043,2020-11-03 21:00:00
16506,2020-11-21 14:00:00
10736,2020-11-02 16:00:00
24069,2020-11-17 13:00:00
22350,2020-11-17 22:00:00
24038,2020-11-01 12:00:00
18024,2020-11-17 16:00:00
20332,2020-11-17 18:00:00
13070,2020-11-02 11:00:00
18623,2020-11-18 12:00:00
18996,2020-11-25 16:00:00
16404,2020-11-28 22:00:00
13710,2020-11-30 19:00:00
20404,2020-11-06 18:00:00
14340,2020-11-02 00:00:00
24559,2020-11-10 00:00:00
20309,2020-11-27 13:00:00
23102,2020-11-06 12:00:00
20636,2020-11-26 20:00:00
23598,2020-11-25 19:00:00
23050,2020-11-25 18:00:00
21714,2020-11-30 19:00:00
15078,2020-11-16 11:00:00
12479,2020-11-05 11:00:00
10011,2020-11-20 15:00:00
12609,2020-11-03 21:00:00
20625,2020-11-23 15:00:00
19604,2020-11-09 23:00:00
22363,2020-11-22 15:00:00
14020,2020-11-17 16:00:00
18460,2020-11-30 18:00:00
15280,2020-11-30 13:00:00
16249,2020-11-25 17:00:00
20574,2020-11-08 13:00:00
20041,2020-11-18 18:00:00
12469,2020-11-20 15:00:00
24735,2020-11-27 23:00:00
14757,2020-11-17 18:00:00
23561,2020-11-24 11:00:00
15742,2020-11-28 14:00:00
13453,2020-11-05 12:00:00
14859,2020-11-16 17:00:00
19760,2020-11-20 17:00:00
20809,2020-11-18 11:00:00
19244,2020-11-07 19:00:00
24511,2020-11-23 15:00:00
14103,2020-11-11 18:00:00
20970,2020-11-30 11:00:00
23203,2020-11-26 15:00:00
19243,2020-11-26 15:00:00
17029,2020-11-05 17:00:00
15311,2020-11-30 15:00:00
13735,2020-11-05 14:00:00
20353,2020-11-28 13:00:00
17996,2020-11-16 11:00:00
10301,2020-11-02 14:00:00
22149,2020-11-04 17:00:00
13486,2020-11-23 12:00:00
17158,2020-11-06 22:00:00
13763,2020-11-18 22:00:00
17437,2020-11-27 13:00:00
22874,2020-11-12 21:00:00
21394,2020-11-29 13:00:00
23808,2020-11-24 15:00:00
10249,2020-11-02 19:00:00
16722,2020-11-25 14:00:00
19771,2020-11-06 12:00:00
17024,2020-11-29 04:00:00
21119,2020-11-13 16:00:00
17112,2020-11-12 11:00:00
24061,2020-11-25 15:00:00
22936,2020-11-30 12:00:00
12032,2020-11-16 13:00:00
24482,2020-11-20 13:00:00
12247,2020-11-25 11:00:00
17392,2020-11-21 14:00:00
16303,2020-11-30 13:00:00
14380,2020-11-01 19:00:00
19248,2020-11-17 22:00:00
20610,2020-11-28 00:00:00
15287,2020-11-24 18:00:00
17343,2020-11-24 21:00:00
14926,2020-11-14 17:00:00
19763,2020-11-16 11:00:00
24649,2020-11-03 16:00:00
21694,2020-11-13 12:00:00
23694,2020-11-25 13:00:00
21935,2020-11-06 21:00:00
17035,2020-11-01 19:00:00
19263,2020-11-25 11:00:00
14864,2020-11-05 12:00:00
16541,2020-11-30 22:00:00
17899,2020-11-09 15:00:00
15490,2020-11-30 16:00:00
21314,2020-11-04 12:00:00
17102,2020-11-24 19:00:00
15422,2020-11-19 11:00:00
24120,2020-11-01 21:00:00
23922,2020-11-01 22:00:00
18647,2020-11-03 21:00:00
17608,2020-11-13 13:00:00
15828,2020-11-01 19:00:00
19227,2020-11-30 11:00:00
13307,2020-11-18 14:00:00
15315,2020-11-07 23:00:00
24229,2020-11-16 17:00:00
12667,2020-11-30 14:00:00
24031,2020-11-03 22:00:00
23821,2020-11-09 15:00:00
13789,2020-11-17 15:00:00
16185,2020-11-17 19:00:00
20753,2020-11-16 12:00:00
22838,2020-11-06 11:00:00
18050,2020-11-18 16:00:00
15579,2020-11-21 16:00:00
20441,2020-11-27 13:00:00
16757,2020-11-12 13:00:00
21894,2020-11-24 17:00:00
23818,2020-11-12 19:00:00
16565,2020-11-20 22:00:00
19512,2020-11-14 11:00:00
18299,2020-11-30 23:00:00
14425,2020-11-13 00:00:00
10173,2020-11-19 17:00:00
24084,2020-11-20 15:00:00
23049,2020-11-09 15:00:00
13324,2020-11-10 17:00:00
20707,2020-11-09 19:00:00
12059,2020-11-23 13:00:00
18072,2020-11-02 17:00:00
23911,2020-11-14 12:00:00
19882,2020-11-09 18:00:00
19465,2020-11-14 18:00:00
10717,2020-11-04 11:00:00
10566,2020-11-18 13:00:00
10638,2020-11-04 19:00:00
23997,2020-11-12 11:00:00
18130,2020-11-04 15:00:00
11769,2020-11-20 11:00:00
16737,2020-11-23 17:00:00
24322,2020-11-25 11:00:00
10574,2020-11-05 11:00:00
12984,2020-11-18 16:00:00
15592,2020-11-11 18:00:00
21533,2020-11-19 11:00:00
14543,2020-11-06 12:00:00
22929,2020-11-24 19:00:00
12300,2020-11-23 11:00:00
14255,2020-11-04 23:00:00
22606,2020-11-20 12:00:00
11662,2020-11-27 17:00:00
14171,2020-11-23 11:00:00
10533,2020-11-07 16:00:00
22879,2020-11-26 22:00:00
21632,2020-11-03 11:00:00
20362,2020-11-24 17:00:00
18786,2020-11-01 00:00:00
23731,2020-11-12 17:00:00
23345,2020-11-02 19:00:00
11121,2020-11-30 18:00:00
13451,2020-11-16 16:00:00
16604,2020-11-23 12:00:00
18511,2020-11-10 19:00:00
15373,2020-11-16 16:00:00
14730,2020-11-16 13:00:00
18060,2020-11-23 14:00:00
12433,2020-11-25 11:00:00
15569,2020-11-30 13:00:00
18158,2020-11-10 16:00:00
12811,2020-11-27 13:00:00
20653,2020-11-06 23:00:00
11266,2020-11-06 22:00:00
10205,2020-11-17 00:00:00
11324,2020-11-21 14:00:00
13330,2020-11-16 20:00:00
20994,2020-11-07 14:00:00
23221,2020-11-19 16:00:00
16456,2020-11-05 13:00:00
23738,2020-11-11 12:00:00
15035,2020-11-10 19:00:00
18714,2020-11-07 22:00:00
13335,2020-11-13 12:00:00
19504,2020-11-20 09:00:00
15348,2020-11-19 12:00:00
10335,2020-11-02 13:00:00
15073,2020-11-20 19:00:00
13267,2020-11-27 15:00:00
21106,2020-11-11 19:00:00
10001,2020-11-13 19:00:00
16809,2020-11-14 14:00:00
13774,2020-11-18 12:00:00
19177,2020-11-24 13:00:00
22629,2020-11-27 13:00:00
19645,2020-11-10 20:00:00
20426,2020-11-13 17:00:00
12769,2020-11-11 12:00:00
17616,2020-11-24 21:00:00
12498,2020-11-25 19:00:00
19174,2020-11-02 15:00:00
17550,2020-11-12 19:00:00
24162,2020-11-13 19:00:00
15068,2020-11-26 18:00:00
21828,2020-11-18 17:00:00
14962,2020-11-09 11:00:00
11709,2020-11-21 13:00:00
15052,2020-11-11 15:00:00
24129,2020-11-09 21:00:00
18442,2020-11-29 12:00:00
20568,2020-11-16 13:00:00
24561,2020-11-12 13:00:00
24523,2020-11-20 14:00:00
16116,2020-11-30 16:00:00
19709,2020-11-23 19:00:00
12575,2020-11-18 13:00:00
24454,2020-11-04 17:00:00
10661,2020-11-14 15:00:00
14544,2020-11-09 18:00:00
18158,2020-11-10 15:00:00
17934,2020-11-19 16:00:00
11403,2020-11-11 13:00:00
16180,2020-11-05 11:00:00
19739,2020-11-03 12:00:00
10349,2020-11-15 12:00:00
11743,2020-11-25 12:00:00
14212,2020-11-24 19:00:00
12519,2020-11-12 11:00:00
10726,2020-11-27 20:00:00
11722,2020-11-17 13:00:00
11481,2020-11-02 12:00:00
18788,2020-11-23 12:00:00
18236,2020-11-13 13:00:00
10995,2020-11-21 12:00:00
10943,2020-11-17 18:00:00
10047,2020-11-04 11:00:00
20789,2020-11-23 16:00:00
23880,2020-11-09 20:00:00
12806,2020-11-02 11:00:00
13093,2020-11-05 16:00:00
12113,2020-11-06 11:00:00
22381,2020-11-27 18:00:00
11318,2020-11-24 12:00:00
23924,2020-11-25 18:00:00
13186,2020-11-24 14:00:00
10341,2020-11-06 12:00:00
17353,2020-11-04 15:00:00
17336,2020-11-20 15:00:00
21411,2020-11-09 16:00:00
16785,2020-11-07 12:00:00
12649,2020-11-08 12:00:00
22428,2020-11-28 11:00:00
10556,2020-11-18 11:00:00
23595,2020-11-16 12:00:00
21551,2020-11-19 17:00:00
21613,2020-11-17 17:00:00
11664,2020-11-27 15:00:00
15917,2020-11-13 19:00:00
14031,2020-11-09 12:00:00
18026,2020-11-23 12:00:00
19102,2020-11-02 16:00:00
14622,2020-11-27 12:00:00
14665,2020-11-21 15:00:00
11547,2020-11-16 16:00:00
13646,2020-11-19 21:00:00
22582,2020-11-27 11:00:00
13911,2020-11-12 16:00:00
22773,2020-11-04 21:00:00
15989,2020-11-27 17:00:00
21174,2020-11-19 20:00:00
13096,2020-11-15 14:00:00
20368,2020-11-27 16:00:00
10181,2020-11-10 11:00:00
20248,2020-11-01 15:00:00
14876,2020-11-19 12:00:00
17568,2020-11-09 01:00:00
19554,2020-11-30 17:00:00
11750,2020-11-17 15:00:00
16801,2020-11-19 23:00:00
23474,2020-11-19 19:00:00
17512,2020-11-23 19:00:00
16783,2020-11-24 16:00:00
19991,2020-11-03 17:00:00
13001,2020-11-30 18:00:00
21397,2020-11-07 12:00:00
21622,2020-11-30 17:00:00
14755,2020-11-15 13:00:00
23943,2020-11-03 22:00:00
24077,2020-11-23 12:00:00
22782,2020-11-26 19:00:00
14815,2020-11-14 16:00:00
12215,2020-11-06 13:00:00
23666,2020-11-28 00:00:00
20663,2020-11-30 12:00:00
21354,2020-11-30 17:00:00
13476,2020-11-01 16:00:00
18100,2020-11-04 11:00:00
13736,2020-11-02 19:00:00
12695,2020-11-23 12:00:00
22323,2020-11-30 14:00:00
15306,2020-11-30 19:00:00
16640,2020-11-10 16:00:00
17127,2020-11-03 11:00:00
13890,2020-11-30 12:00:00
16648,2020-11-18 12:00:00
23435,2020-11-09 17:00:00
17247,2020-11-11 19:00:00
12979,2020-11-17 16:00:00
17345,2020-11-02 23:00:00
19895,2020-11-21 19:00:00
22791,2020-11-07 12:00:00
20470,2020-11-19 18:00:00
23959,2020-11-21 12:00:00
23317,2020-11-11 17:00:00
21336,2020-11-28 11:00:00
16869,2020-11-27 18:00:00
15208,2020-11-30 17:00:00
22256,2020-11-19 19:00:00
13800,2020-11-20 19:00:00
20165,2020-11-20 17:00:00
17667,2020-11-23 18:00:00
21888,2020-11-30 19:00:00
22497,2020-11-05 22:00:00
21677,2020-11-29 12:00:00
22946,2020-11-19 11:00:00
17232,2020-11-26 12:00:00
20609,2020-11-26 22:00:00
15659,2020-11-02 17:00:00
14034,2020-11-11 16:00:00
18966,2020-11-18 19:00:00
14736,2020-11-01 17:00:00
23356,2020-11-26 23:00:00
17611,2020-11-20 02:00:00
23528,2020-11-18 12:00:00
24824,2020-11-11 12:00:00
17177,2020-11-04 11:00:00
18540,2020-11-10 11:00:00
23944,2020-11-06 15:00:00
22883,2020-11-04 11:00:00
19474,2020-11-26 17:00:00
20359,2020-11-16 17:00:00
15094,2020-11-10 11:00:00
20734,2020-11-30 17:00:00
17125,2020-11-05 12:00:00
23569,2020-11-16 12:00:00
19945,2020-11-02 16:00:00
24325,2020-11-28 18:00:00
17965,2020-11-25 13:00:00
23623,2020-11-03 19:00:00
24776,2020-11-27 11:00:00
14752,2020-11-02 12:00:00
17392,2020-11-19 13:00:00
18393,2020-11-19 19:00:00
15970,2020-11-02 14:00:00
21718,2020-11-02 23:00:00
23413,2020-11-04 16:00:00
24227,2020-11-23 23:00:00
12832,2020-11-12 12:00:00
16146,2020-11-27 17:00:00
22120,2020-11-25 13:00:00
18385,2020-11-09 13:00:00
20636,2020-11-27 16:00:00
21563,2020-11-06 20:00:00
11293,2020-11-09 20:00:00
14788,2020-11-23 12:00:00
10502,2020-11-10 21:00:00
19631,2020-11-02 17:00:00
23619,2020-11-10 13:00:00
17848,2020-11-25 18:00:00
10933,2020-11-10 18:00:00
12165,2020-11-30 17:00:00
10641,2020-11-13 12:00:00
13756,2020-11-09 19:00:00
16767,2020-11-30 14:00:00
18681,2020-11-11 11:00:00
10434,2020-11-23 13:00:00
15658,2020-11-09 12:00:00
13174,2020-11-04 20:00:00
15794,2020-11-17 20:00:00
21375,2020-11-25 12:00:00
19026,2020-11-29 14:00:00
12682,2020-11-10 22:00:00
23367,2020-11-16 17:00:00
14491,2020-11-09 22:00:00
10282,2020-11-18 16:00:00
23597,2020-11-19 19:00:00
24526,2020-11-02 12:00:00
24090,2020-11-10 12:00:00
11742,2020-11-18 15:00:00
12838,2020-11-12 11:00:00
11022,2020-11-16 11:00:00
22046,2020-11-12 17:00:00
20040,2020-11-24 13:00:00
19292,2020-11-12 15:00:00
18720,2020-11-18 11:00:00
19138,2020-11-10 22:00:00
18202,2020-11-23 12:00:00
13828,2020-11-29 19:00:00
17751,2020-11-30 12:00:00
16002,2020-11-30 12:00:00
14938,2020-11-06 18:00:00
24842,2020-11-20 16:00:00
15878,2020-11-18 21:00:00
10606,2020-11-11 11:00:00
16059,2020-11-04 20:00:00
12214,2020-11-16 20:00:00
17519,2020-11-17 22:00:00
23216,2020-11-27 15:00:00
19123,2020-11-03 12:00:00
19100,2020-11-20 18:00:00
15445,2020-11-04 11:00:00
11217,2020-11-16 15:00:00
18212,2020-11-05 17:00:00
21458,2020-11-27 17:00:00
18133,2020-11-30 11:00:00
22430,2020-11-30 11:00:00
18050,2020-11-24 11:00:00
12645,2020-11-16 13:00:00
21003,2020-11-26 19:00:00
15950,2020-11-20 14:00:00
10317,2020-11-25 19:00:00
18322,2020-11-30 16:00:00
10199,2020-11-18 15:00:00
23348,2020-11-13 19:00:00
17125,2020-11-02 11:00:00
11685,2020-11-22 21:00:00
18100,2020-11-24 17:00:00
18553,2020-11-05 11:00:00
16688,2020-11-10 19:00:00
24099,2020-11-11 11:00:00
13598,2020-11-15 12:00:00
20737,2020-11-05 12:00:00
13683,2020-11-12 13:00:00
14805,2020-11-27 19:00:00
15082,2020-11-10 17:00:00
24486,2020-11-01 12:00:00
12106,2020-11-25 13:00:00
20729,2020-11-30 13:00:00
15219,2020-11-04 18:00:00
14609,2020-11-11 11:00:00
12609,2020-11-02 20:00:00
18038,2020-11-11 16:00:00
15221,2020-11-27 17:00:00
24859,2020-11-20 19:00:00
17381,2020-11-06 13:00:00
12802,2020-11-13 15:00:00
14268,2020-11-05 22:00:00
12991,2020-11-20 11:00:00
15745,2020-11-05 15:00:00
10623,2020-11-02 13:00:00
14452,2020-11-11 18:00:00
18300,2020-11-05 11:00:00
22034,2020-11-16 19:00:00
19795,2020-11-09 13:00:00
14282,2020-11-05 12:00:00
24171,2020-11-27 12:00:00
21354,2020-11-19 12:00:00
16580,2020-11-17 17:00:00
22039,2020-11-19 19:00:00
14445,2020-11-05 16:00:00
23428,2020-11-06 14:00:00
15631,2020-11-02 19:00:00
22159,2020-11-06 13:00:00
11346,2020-11-03 13:00:00
19374,2020-11-09 15:00:00
17509,2020-11-18 16:00:00
21443,2020-11-10 23:00:00
17979,2020-11-13 18:00:00
11106,2020-11-29 20:00:00
15966,2020-11-06 13:00:00
19600,2020-11-05 21:00:00
10899,2020-11-04 19:00:00
17409,2020-11-12 12:00:00
22167,2020-11-23 11:00:00
16863,2020-11-11 09:00:00
13925,2020-11-01 16:00:00
15348,2020-11-19 11:00:00
15670,2020-11-30 14:00:00
15620,2020-11-23 21:00:00
18598,2020-11-14 11:00:00
14131,2020-11-25 13:00:00
17227,2020-11-13 12:00:00
18108,2020-11-07 19:00:00
14780,2020-11-07 11:00:00
16556,2020-11-11 11:00:00
21323,2020-11-05 15:00:00
23305,2020-11-13 11:00:00
24075,2020-11-30 01:00:00
10360,2020-11-30 18:00:00
24471,2020-11-23 18:00:00
16220,2020-11-04 00:00:00
12849,2020-11-04 11:00:00
14341,2020-11-29 01:00:00
13067,2020-11-02 19:00:00
14243,2020-11-23 19:00:00
24942,2020-11-01 11:00:00
22948,2020-11-16 18:00:00
17894,2020-11-16 13:00:00
20960,2020-11-26 18:00:00
13144,2020-11-30 23:00:00
13629,2020-11-09 18:00:00
23184,2020-11-13 12:00:00
13954,2020-11-03 12:00:00
14318,2020-11-26 11:00:00
21592,2020-11-28 11:00:00
20149,2020-11-17 01:00:00
23051,2020-11-10 17:00:00
18601,2020-11-19 17:00:00
16907,2020-11-07 14:00:00
12081,2020-11-04 11:00:00
18945,2020-11-09 11:00:00
24519,2020-11-11 21:00:00
22925,2020-11-17 19:00:00
16102,2020-11-12 11:00:00
11435,2020-11-20 23:00:00
23339,2020-11-18 13:00:00
19519,2020-11-11 19:00:00
20238,2020-11-14 19:00:00
21273,2020-11-25 19:00:00
12396,2020-11-21 17:00:00
10260,2020-11-16 19:00:00
13004,2020-11-26 19:00:00
24262,2020-11-18 11:00:00
19935,2020-11-30 11:00:00
22261,2020-11-24 17:00:00
17929,2020-11-24 11:00:00
17970,2020-11-14 19:00:00
11491,2020-11-23 16:00:00
16985,2020-11-07 13:00:00
21363,2020-11-01 01:00:00
15100,2020-11-18 00:00:00
12495,2020-11-10 12:00:00
22155,2020-11-08 12:00:00
13274,2020-11-10 16:00:00
24335,2020-11-22 21:00:00
11527,2020-11-04 15:00:00
21088,2020-11-16 21:00:00
17341,2020-11-13 20:00:00
16731,2020-11-20 13:00:00
20232,2020-11-21 20:00:00
20748,2020-11-13 22:00:00
23405,2020-11-20 13:00:00
24635,2020-11-30 21:00:00
17956,2020-11-20 11:00:00
11657,2020-11-03 12:00:00
16262,2020-11-02 15:00:00
12357,2020-11-04 11:00:00
11493,2020-11-12 12:00:00
15242,2020-11-19 15:00:00
11949,2020-11-20 18:00:00
12848,2020-11-26 21:00:00
13266,2020-11-24 14:00:00
10457,2020-11-15 19:00:00
24068,2020-11-20 12:00:00
19373,2020-11-17 00:00:00
19223,2020-11-18 11:00:00
13791,2020-11-12 18:00:00
21453,2020-11-16 11:00:00
24237,2020-11-16 19:00:00
23143,2020-11-12 14:00:00
17830,2020-11-17 20:00:00
13726,2020-11-24 18:00:00
16838,2020-11-23 16:00:00
23185,2020-11-28 16:00:00
23189,2020-11-03 13:00:00
10928,2020-11-19 17:00:00
22962,2020-11-02 19:00:00
13039,2020-11-09 12:00:00
14906,2020-11-11 18:00:00
24738,2020-11-30 14:00:00
16776,2020-11-27 16:00:00
17485,2020-11-30 15:00:00
23969,2020-11-28 12:00:00
12162,2020-11-06 11:00:00
15363,2020-11-28 18:00:00
19387,2020-11-20 00:00:00
21130,2020-11-28 12:00:00
20971,2020-11-29 11:00:00
14033,2020-11-25 21:00:00
14000,2020-11-05 18:00:00
24591,2020-11-17 17:00:00
10269,2020-11-19 16:00:00
13778,2020-11-25 13:00:00
10907,2020-11-16 12:00:00
21779,2020-11-26 16:00:00
18599,2020-11-25 19:00:00
16941,2020-11-15 23:00:00
17256,2020-11-17 15:00:00
19662,2020-11-05 19:00:00
15042,2020-11-05 15:00:00
14178,2020-11-09 18:00:00
17944,2020-11-03 17:00:00
24895,2020-11-13 13:00:00
20271,2020-11-06 17:00:00
23296,2020-11-19 18:00:00
20716,2020-11-05 18:00:00
18006,2020-11-24 15:00:00
19545,2020-11-19 18:00:00
20544,2020-11-27 15:00:00
15098,2020-11-04 18:00:00
19580,2020-11-20 19:00:00
17984,2020-11-10 12:00:00
17819,2020-11-27 11:00:00
21139,2020-11-21 23:00:00
14731,2020-11-06 11:00:00
15182,2020-11-13 15:00:00
20341,2020-11-04 16:00:00
15299,2020-11-11 16:00:00
22775,2020-11-07 13:00:00
13669,2020-11-29 15:00:00
20849,2020-11-30 17:00:00
23737,2020-11-18 18:00:00
24701,2020-11-22 16:00:00
11007,2020-11-04 12:00:00
12288,2020-11-23 13:00:00
11856,2020-11-04 22:00:00
14905,2020-11-09 18:00:00
21358,2020-11-20 16:00:00
15998,2020-11-27 16:00:00
10816,2020-11-04 22:00:00
23407,2020-11-19 12:00:00
24653,2020-11-13 17:00:00
22398,2020-11-19 16:00:00
14499,2020-11-08 23:00:00
15541,2020-11-13 16:00:00
18343,2020-11-23 17:00:00
10262,2020-11-26 19:00:00
17587,2020-11-15 02:00:00
23716,2020-11-19 12:00:00
19979,2020-11-06 19:00:00
24260,2020-11-27 11:00:00
16000,2020-11-22 19:00:00
11454,2020-11-15 11:00:00
18121,2020-11-26 22:00:00
10351,2020-11-23 11:00:00
18510,2020-11-11 18:00:00
21636,2020-11-02 16:00:00
12156,2020-11-26 15:00:00
10306,2020-11-16 11:00:00
15292,2020-11-18 23:00:00
10851,2020-11-27 15:00:00
17326,2020-11-25 17:00:00
15618,2020-11-22 11:00:00
11453,2020-11-14 15:00:00
17541,2020-11-14 13:00:00
22849,2020-11-13 16:00:00
23217,2020-11-27 15:00:00
18519,2020-11-23 11:00:00
11452,2020-11-18 15:00:00
18041,2020-11-20 12:00:00
19131,2020-11-10 20:00:00
23625,2020-11-09 12:00:00
12626,2020-11-19 17:00:00
23796,2020-11-09 16:00:00
22115,2020-11-16 19:00:00
24948,2020-11-17 12:00:00
24060,2020-11-24 11:00:00
15145,2020-11-14 21:00:00
13268,2020-11-28 11:00:00
14621,2020-11-26 15:00:00
19561,2020-11-12 13:00:00
24423,2020-11-27 18:00:00
12026,2020-11-27 19:00:00
20990,2020-11-18 18:00:00
22625,2020-11-16 11:00:00
10364,2020-11-16 22:00:00
23192,2020-11-27 22:00:00
11312,2020-11-03 08:00:00
20635,2020-11-02 11:00:00
11531,2020-11-13 11:00:00
14555,2020-11-30 22:00:00
12336,2020-11-03 18:00:00
20352,2020-11-17 17:00:00
22803,2020-11-05 12:00:00
12623,2020-11-30 12:00:00
15344,2020-11-03 04:00:00
15613,2020-11-05 21:00:00
11177,2020-11-07 01:00:00
24666,2020-11-06 20:00:00
10569,2020-11-06 21:00:00
12767,2020-11-19 20:00:00
17636,2020-11-01 14:00:00
18275,2020-11-06 11:00:00
24080,2020-11-05 23:00:00
17714,2020-11-14 17:00:00
18508,2020-11-17 13:00:00
21928,2020-11-15 11:00:00
13696,2020-11-26 11:00:00
14737,2020-11-24 22:00:00
19999,2020-11-21 12:00:00
13314,2020-11-19 13:00:00
15070,2020-11-10 01:00:00
21577,2020-11-02 12:00:00
15171,2020-11-16 16:00:00
20640,2020-11-19 18:00:00
24932,2020-11-26 14:00:00
12529,2020-11-24 14:00:00
21623,2020-11-12 22:00:00
20814,2020-11-04 16:00:00
14101,2020-11-14 00:00:00
20838,2020-11-23 11:00:00
13738,2020-11-28 16:00:00
24953,2020-11-24 13:00:00
11167,2020-11-24 18:00:00
19396,2020-11-09 18:00:00
23572,2020-11-11 16:00:00
10735,2020-11-17 22:00:00
23607,2020-11-10 18:00:00
19353,2020-11-23 11:00:00
11521,2020-11-30 19:00:00
16729,2020-11-27 13:00:00
20267,2020-11-27 18:00:00
18151,2020-11-01 18:00:00
13391,2020-11-11 18:00:00
23196,2020-11-19 20:00:00
11447,2020-11-30 19:00:00
18477,2020-11-20 21:00:00
13325,2020-11-26 11:00:00
23987,2020-11-11 13:00:00
15767,2020-11-29 09:00:00
16617,2020-11-26 13:00:00
23632,2020-11-14 12:00:00
13338,2020-11-16 20:00:00
16709,2020-11-19 11:00:00
12353,2020-11-28 15:00:00
17305,2020-11-26 17:00:00
24172,2020-11-16 13:00:00
13256,2020-11-18 21:00:00
24783,2020-11-18 12:00:00
24955,2020-11-11 13:00:00
14571,2020-11-26 00:00:00
15342,2020-11-20 11:00:00
21873,2020-11-26 11:00:00
15363,2020-11-26 16:00:00
14547,2020-11-22 12:00:00
11261,2020-11-23 13:00:00
11265,2020-11-03 11:00:00
16241,2020-11-18 19:00:00
14399,2020-11-18 13:00:00
11421,2020-11-19 15:00:00
24796,2020-11-17 12:00:00
17115,2020-11-14 01:00:00
14131,2020-11-12 17:00:00
13731,2020-11-12 19:00:00
24717,2020-11-02 15:00:00
23567,2020-11-24 11:00:00
11398,2020-11-23 14:00:00
11814,2020-11-30 11:00:00
19167,2020-11-26 20:00:00
14389,2020-11-30 15:00:00
24584,2020-11-11 11:00:00
20178,2020-11-29 18:00:00
17063,2020-11-12 15:00:00
15252,2020-11-17 15:00:00
18161,2020-11-29 00:00:00
11992,2020-11-11 17:00:00
20733,2020-11-03 17:00:00
13099,2020-11-07 16:00:00
20998,2020-11-12 23:00:00
10079,2020-11-26 15:00:00
13256,2020-11-25 19:00:00
11560,2020-11-17 13:00:00
16923,2020-11-28 19:00:00
15883,2020-11-20 19:00:00
24410,2020-11-11 18:00:00
24138,2020-11-15 23:00:00
17036,2020-11-02 00:00:00
21046,2020-11-26 11:00:00
13876,2020-11-22 13:00:00
23331,2020-11-07 18:00:00
20300,2020-11-06 16:00:00
24459,2020-11-05 11:00:00
14414,2020-11-30 14:00:00
11184,2020-11-04 19:00:00
18700,2020-11-04 16:00:00
16138,2020-11-20 12:00:00
24089,2020-11-05 14:00:00
17291,2020-11-05 12:00:00
20314,2020-11-02 18:00:00
20633,2020-11-19 17:00:00
23199,2020-11-19 18:00:00
14431,2020-11-23 15:00:00
10339,2020-11-11 16:00:00
11312,2020-11-12 16:00:00
12511,2020-11-27 15:00:00
14931,2020-11-20 22:00:00
19248,2020-11-14 18:00:00
24589,2020-11-22 08:00:00
24956,2020-11-28 18:00:00
21968,2020-11-13 11:00:00
24002,2020-11-30 12:00:00
21472,2020-11-13 16:00:00
19235,2020-11-10 13:00:00
10504,2020-11-07 18:00:00
11663,2020-11-04 12:00:00
13898,2020-11-09 18:00:00
12319,2020-11-03 18:00:00
12336,2020-11-03 21:00:00
10476,2020-11-19 22:00:00
10448,2020-11-18 13:00:00
10177,2020-11-11 19:00:00
12390,2020-11-16 17:00:00
20019,2020-11-09 23:00:00
19017,2020-11-30 13:00:00
22040,2020-11-18 23:00:00
21492,2020-11-28 23:00:00
19870,2020-11-11 00:00:00
17004,2020-11-06 12:00:00
17352,2020-11-19 00:00:00
17955,2020-11-30 12:00:00
23076,2020-11-27 14:00:00
17648,2020-11-30 14:00:00
23166,2020-11-23 19:00:00
15615,2020-11-19 13:00:00
22533,2020-11-07 18:00:00
21260,2020-11-17 12:00:00
16806,2020-11-13 16:00:00
21727,2020-11-18 13:00:00
12568,2020-11-07 00:00:00
12738,2020-11-04 18:00:00
17788,2020-11-11 23:00:00
11010,2020-11-18 15:00:00
